Id,SalePrice
1596,234722.33451171604
1597,191851.0324707689
1598,211590.39505732513
1599,171751.52173065467
1600,162908.98436899745
1601,76914.06826991517
1602,113573.96742976925
1603,89573.70804222846
1604,259688.61732938944
1605,242553.27124430766
1606,168066.29227873823
1607,169521.71174830777
1608,211502.17266632715
1609,185358.3855948688
1610,152944.96001939417
1611,137344.40761980505
1612,173265.68540437522
1613,166694.03983234946
1614,120116.96308992154
1615,89492.1841662124
1616,76820.95645416348
1617,92447.72122237175
1618,127528.85679768729
1619,140290.37533304992
1620,158116.4794600103
1621,136814.0526826411
1622,141171.15304501206
1623,271429.37589458766
1624,215175.38965132332
1625,120062.47527369403
1626,167343.78600397793
1627,191289.4329469161
1628,278580.4299097951
1629,175779.49168202552
1630,366134.3303843408
1631,212961.9442534577
1632,236185.99168225564
1633,169618.41647321582
1634,186188.3667323421
1635,175800.2739245982
1636,154716.15997924694
1637,202837.2798129637
1638,187936.2492567484
1639,185271.30814546804
1640,262445.5731238187
1641,181666.23459056154
1642,235646.30223896363
1643,221998.66969366188
1644,232136.21827607835
1645,199965.85967695256
1646,160639.75131875798
1647,160594.63577234538
1648,130546.50774105641
1649,138457.57167745626
1650,116692.32451191048
1651,123250.98633840457
1652,98229.87020617284
1653,101208.27508055692
1654,148921.29972522488
1655,140540.21222507645
1656,143306.0808370592
1657,150642.8835057182
1658,146964.285876862
1659,131611.39223003734
1660,156305.33149423145
1661,449712.4365974197
1662,424989.56110195315
1663,392390.4741343218
1664,517014.7696052503
1665,307617.70041860506
1666,329312.16034808167
1667,408725.99293318763
1668,335772.77692293527
1669,301405.8502661745
1670,346087.1411635437
1671,261238.0196803977
1672,451432.3395823302
1673,287863.9366575944
1674,243249.7914395902
1675,192094.34997188664
1676,192025.8458083471
1677,213369.59590297187
1678,468305.38193629106
1679,401151.28419993806
1680,330099.3575864206
1681,243282.65591199874
1682,313316.8193720036
1683,182126.1178732682
1684,171091.2395383753
1685,174141.21845423107
1686,168601.87170615458
1687,167148.28837468618
1688,190062.176737611
1689,192853.98764621298
1690,192761.57053935344
1691,180778.32775186404
1692,259337.17000116274
1693,163797.5380444038
1694,183352.04140903536
1695,165667.52306152883
1696,274684.1199203692
1697,170476.8396800144
1698,348317.9795024736
1699,316183.89387502486
1700,250204.1551859284
1701,263761.4728817334
1702,246736.83448620938
1703,243027.6330298398
1704,286336.1947498983
1705,233035.0013282402
1706,440770.1895487425
1707,217028.17040814552
1708,203659.7032782691
1709,266892.2586280524
1710,222245.89532948952
1711,266617.16893694847
1712,265726.67834062217
1713,277503.15946566634
1714,223694.88076147277
1715,207631.0020204271
1716,182900.23688160547
1717,174921.71743211668
1718,139589.6104689089
1719,201536.93232382752
1720,248514.82108078242
1721,165181.0533513033
1722,129199.95671530406
1723,155493.70179781766
1724,213270.34732132728
1725,240685.5655019107
1726,185644.76458385968
1727,155021.81336119716
1728,176119.96404759624
1729,168387.46152526492
1730,156329.5413023068
1731,122689.69836618051
1732,132352.49592158085
1733,117881.82655909068
1734,127419.23928904608
1735,130105.41556308464
1736,113733.44770766381
1737,319422.33437805
1738,237396.8859537968
1739,257953.67506912904
1740,218883.4921458375
1741,192639.03843320732
1742,176234.60567907672
1743,176720.39539473175
1744,327800.1200068503
1745,212546.71701204675
1746,191589.78566961273
1747,213216.14595836645
1748,233436.59719575985
1749,145494.18085297782
1750,129094.09116220767
1751,247256.91762546272
1752,120507.92982242123
1753,146466.43740051315
1754,197823.23103131793
1755,164196.30582665597
1756,132181.2901722745
1757,122665.59332061606
1758,142606.40902607917
1759,162330.28360547344
1760,167250.24165170835
1761,142159.95048457372
1762,181589.45444497862
1763,178125.06131964322
1764,115619.33329599189
1765,170902.0320787261
1766,187367.42285053481
1767,229286.17045145342
1768,144896.57990028287
1769,174010.35180663835
1770,149730.6887682114
1771,127896.91497030201
1772,131549.66625316523
1773,133351.61168204897
1774,146474.54761307925
1775,140768.61535304127
1776,123910.70018899823
1777,111275.715748081
1778,141936.61901061182
1779,115510.7144563611
1780,174993.54453818154
1781,128348.36124384523
1782,95887.59283797558
1783,144644.4080922592
1784,107600.75375337552
1785,126389.96150927687
1786,144780.68307669065
1787,166131.04165477233
1788,67485.1120198947
1789,102146.40004828767
1790,87306.54304055065
1791,188868.42789725974
1792,158788.2963651162
1793,126933.15703293053
1794,153588.22219018915
1795,134216.48999660235
1796,127693.6279382924
1797,115993.94448627612
1798,126603.73965214386
1799,114306.92310407417
1800,126878.14982580373
1801,126568.57938533914
1802,129681.57015698099
1803,150377.67441384567
1804,140305.5346945471
1805,136301.51332176
1806,121481.0169762612
1807,126372.52471212657
1808,122975.73442744202
1809,121400.88372888474
1810,141880.86575032448
1811,91901.16074571831
1812,98452.97634273293
1813,125517.99736913622
1814,97023.6979398447
1815,65619.02954899891
1816,101458.4712631212
1817,108186.17252085214
1818,139033.37609203398
1819,128176.40758217179
1820,66799.39759243185
1821,111222.11326040734
1822,150790.28491346742
1823,37458.686963997054
1824,132224.81257793063
1825,138383.07089766633
1826,101046.05142873274
1827,104503.3439484114
1828,132436.0257072621
1829,115993.18296529424
1830,141853.2177339764
1831,146309.04642970688
1832,79759.01268466684
1833,136089.4359579458
1834,117130.39611302456
1835,123825.93452057813
1836,127653.1110289134
1837,88332.26799435182
1838,121175.32331800314
1839,100563.94114111448
1840,151675.1482265103
1841,142225.58031874907
1842,87446.44936884844
1843,135259.0482793312
1844,135489.2173364452
1845,137904.66679872357
1846,153711.18476854113
1847,163081.97925883724
1848,40623.83414570197
1849,107299.59297486921
1850,119321.91541855017
1851,152359.81189620573
1852,125643.52213424348
1853,130284.04835185784
1854,167218.93669145548
1855,144034.24103271167
1856,223452.47444915227
1857,143813.88067855465
1858,139863.62636759874
1859,119619.51699694167
1860,148938.64794225886
1861,119188.44326711805
1862,321762.2502944197
1863,308806.7210488843
1864,308982.5282247108
1865,334627.0976959743
1866,335080.3255525616
1867,227051.72194962547
1868,300086.01985089283
1869,203059.6247623196
1870,227595.78374792874
1871,252582.2417377182
1872,172547.4473715007
1873,241411.5698944012
1874,151356.00699231002
1875,198189.7457073191
1876,199907.84963762533
1877,208633.7523273226
1878,210125.5799863297
1879,131708.28377787714
1880,134469.2195912339
1881,245225.71865606212
1882,248086.69440638827
1883,189296.53264041088
1884,202763.7621500763
1885,242398.71863946685
1886,292513.3753424124
1887,209586.76982924622
1888,269941.48720265203
1889,166930.53564453794
1890,120057.09131837693
1891,131572.55742179783
1892,99384.47720862117
1893,129632.60211695432
1894,125403.18627553998
1895,135682.73940921205
1896,125144.39164929952
1897,109661.24016543514
1898,113624.91641019074
1899,159304.93256072316
1900,149955.27856816517
1901,171698.97795913726
1902,147026.84363148606
1903,217470.4754910151
1904,150330.85819536806
1905,195558.63536157183
1906,162196.38491285132
1907,202779.3501460621
1908,113206.1609397583
1909,133022.61905336956
1910,121778.451177835
1911,219933.42491629935
1912,335412.3553729494
1913,139148.37291064218
1914,73714.38083228699
1915,299275.5444191328
1916,69180.06587432887
1917,248107.80232535035
1918,141131.245718198
1919,169241.37838883442
1920,149495.02554354415
1921,402481.604217561
1922,322606.328222595
1923,226693.25628932338
1924,230736.79597835225
1925,195930.13277326553
1926,388955.23971295584
1927,133738.1252641572
1928,160604.92256184484
1929,127425.06311269442
1930,129842.72232297565
1931,140689.59754547177
1932,136689.78183247228
1933,193821.84911406858
1934,183871.09919493785
1935,170789.92555927654
1936,192933.89033733172
1937,178619.92153232876
1938,170158.08070489415
1939,234840.01865534447
1940,184246.10735545677
1941,176421.02418713857
1942,179066.5979308777
1943,208575.69879830853
1944,365437.97214060556
1945,390467.0129409098
1946,137349.94777970013
1947,295648.8108222179
1948,171759.86828667967
1949,243027.06035634282
1950,184928.38780792418
1951,249523.8500725151
1952,208828.23297322975
1953,165993.4866747507
1954,187021.42322069974
1955,133539.6778504338
1956,319794.6348555433
1957,156152.26152496043
1958,307686.82911941654
1959,143323.06002035228
1960,114030.19068301002
1961,122509.65827950255
1962,96538.13889696458
1963,104742.54924199544
1964,106809.06105844479
1965,145081.0336469143
1966,142310.67950301868
1967,288392.0493087648
1968,441032.22763800115
1969,398632.7773314723
1970,451308.9912149641
1971,480188.66654226347
1972,383144.4137822256
1973,255815.25732285768
1974,332837.1747438066
1975,517174.05856528605
1976,268582.3163268477
1977,365033.17668253795
1978,363008.6988946583
1979,324473.4243704488
1980,195640.76901485067
1981,349516.1496747525
1982,215838.34298715767
1983,202403.68054603966
1984,165239.58001847554
1985,225846.79756824768
1986,212922.7521497368
1987,184893.74707597625
1988,175953.6211389755
1989,190060.9095541283
1990,212877.64350427614
1991,224789.8616451341
1992,215645.26681068257
1993,169013.96853306217
1994,234142.7329648242
1995,183823.26390748497
1996,241570.69067801355
1997,303401.2211567575
1998,317258.0276517287
1999,263024.3034499102
2000,317827.3746274883
2001,269998.93102103897
2002,244178.47959967644
2003,258700.52298896993
2004,282614.9838611308
2005,221391.90386722333
2006,221937.62775474653
2007,245897.31213298062
2008,215883.5971554682
2009,195502.39082052413
2010,190280.6751964141
2011,141581.17875058387
2012,172463.0865986308
2013,180745.33537345805
2014,183729.85167832288
2015,202172.9068638126
2016,191017.74025969146
2017,191466.94361703313
2018,124415.68338056668
2019,137884.07894068255
2020,105791.16329768696
2021,109351.25846016344
2022,181683.9005959481
2023,139323.9795280342
2024,255810.0743753944
2025,349251.543658741
2026,175112.95887332014
2027,158679.97674404515
2028,154438.67329512467
2029,170259.92505008884
2030,267093.6693701677
2031,234462.1688908802
2032,251884.23050799797
2033,264236.36764392577
2034,170752.0680421964
2035,221447.83518904194
2036,194506.71536556928
2037,200956.94362789264
2038,310201.5562359705
2039,224781.6958630489
2040,309947.01544211543
2041,299110.7320665301
2042,206826.53785129258
2043,175244.2300917549
2044,178659.02793765155
2045,214006.0130482555
2046,144573.99300654305
2047,143940.7788089955
2048,137659.79936201585
2049,140663.0704448178
2050,173803.2116523953
2051,105734.54112156086
2052,126974.34869000518
2053,146798.67228470504
2054,89366.40804874589
2055,155578.7797748546
2056,141136.43258691113
2057,113591.5300471153
2058,222112.59550584422
2059,128621.66680565983
2060,171730.44056894645
2061,174285.0475967136
2062,131059.69042908317
2063,115083.9127712227
2064,136627.16958818625
2065,118164.71019657022
2066,160281.25125989912
2067,114008.15852584231
2068,147874.96709748224
2069,88737.78417209763
2070,115989.24374557004
2071,102762.06951940125
2072,135636.4649221184
2073,133764.57916747124
2074,189180.0391676786
2075,148903.76201108762
2076,121291.08084853999
2077,155328.47776457158
2078,127338.95293276382
2079,130442.82543311098
2080,118965.29301605129
2081,126152.97111084724
2082,125771.56978631177
2083,144862.84918491234
2084,113010.83426552941
2085,120281.30541441256
2086,113612.77978002775
2087,120440.5710583434
2088,96199.94060798555
2089,82459.00533411793
2090,125845.986486676
2091,111868.30757440977
2092,121679.66062736306
2093,115512.88788091502
2094,116807.70190176065
2095,143542.98153955847
2096,84471.87786636331
2097,100305.9788036538
2098,145459.58923911946
2099,65427.88642359403
2100,79572.8002738244
2101,113912.04958347928
2102,125056.47586794231
2103,104211.1693110278
2104,130939.04000140633
2105,126329.41008002804
2106,43233.4403716348
2107,201444.10728981977
2108,116061.42219001513
2109,112907.38909696887
2110,131255.11268471382
2111,133705.62328400277
2112,139461.68431024262
2113,118131.19827471273
2114,113343.74728816912
2115,158808.2196135296
2116,115901.6514090707
2117,148321.16224681892
2118,120088.61758237306
2119,111454.66572537972
2120,107740.34569221006
2121,88855.8597345756
2122,116401.57461676547
2123,87785.34902242273
2124,160322.4631305276
2125,126475.40278927084
2126,148648.23900985575
2127,158922.94034098243
2128,129479.28518484427
2129,95081.7497728815
2130,136859.61270900565
2131,142555.97248791016
2132,113636.56447732536
2133,122753.7202287349
2134,121600.14916657556
2135,100697.61791959562
2136,75532.60955655915
2137,109766.40249187849
2138,128651.07428464406
2139,149460.31445604717
2140,140884.71532301023
2141,148878.92969051443
2142,127310.652137509
2143,146179.46943805783
2144,114749.25052615367
2145,139323.21616856573
2146,167111.26584320056
2147,136772.72633397506
2148,130574.00509338448
2149,146233.409363218
2150,223868.3645353317
2151,120531.33269566715
2152,180004.98698504493
2153,169306.4557499629
2154,106987.45565950751
2155,141616.769477522
2156,261836.97492907228
2157,230353.6136655931
2158,235784.49871871393
2159,207550.79549735435
2160,176702.60248618017
2161,238169.9836938972
2162,416523.80404464726
2163,347297.63172589627
2164,249057.94537815455
2165,198192.447271787
2166,157016.56012483922
2167,220444.32341963938
2168,195106.88265432417
2169,195391.2709897931
2170,216032.53179202852
2171,151929.50149844197
2172,131453.8840903897
2173,170544.61107512392
2174,228939.88738391473
2175,299226.5187694317
2176,319459.14836618165
2177,245738.19713271246
2178,211486.85829487635
2179,139514.92688480392
2180,211075.03708638155
2181,189308.54156870552
2182,222062.85153526627
2183,189396.94504706177
2184,122608.74575939188
2185,123554.22394022357
2186,148367.72014093533
2187,149140.811912864
2188,156963.21756334903
2189,269311.08489394694
2190,82308.6368002888
2191,80092.99008938212
2192,89357.04514265562
2193,111268.06789927103
2194,103590.12585030995
2195,107490.48988973444
2196,103800.35709359343
2197,120883.04379342138
2198,162253.2419802064
2199,173399.22026197895
2200,149300.16737148236
2201,141447.1309543455
2202,213059.6907588407
2203,140459.32611391402
2204,178536.10809996555
2205,115812.23383998248
2206,141766.10888939459
2207,213032.92040104055
2208,260537.5638010846
2209,243280.33458262385
2210,121204.33315205284
2211,118346.17983010388
2212,119768.1421357221
2213,103799.49848070374
2214,129807.07550631673
2215,105356.3084326582
2216,147460.96923844935
2217,77201.5182070325
2218,84223.90287374397
2219,82350.30464255677
2220,77698.55804515377
2221,300180.9275578953
2222,273170.82092994236
2223,284286.19990098913
2224,209016.22620556536
2225,121487.82978224725
2226,184641.79350863709
2227,200088.3011775358
2228,267568.8434820856
2229,246376.90680192361
2230,155245.67110538663
2231,212365.02308933993
2232,178137.22624786315
2233,173700.0284636655
2234,235590.00272725598
2235,217781.69392497392
2236,263027.4176012424
2237,342231.9859208227
2238,199428.41313099602
2239,115776.85833235295
2240,156549.1257730306
2241,147449.46344428658
2242,122057.7191520013
2243,124582.0975951628
2244,101170.31386255678
2245,102473.23738079105
2246,140686.21454970428
2247,108926.63370947784
2248,128318.21575559641
2249,125556.9678021752
2250,132852.91819261297
2251,105995.74568269963
2252,181500.3571548957
2253,154626.3441623668
2254,174641.88388033395
2255,187768.59790554873
2256,175857.3138915779
2257,214186.3398680921
2258,160057.11657013567
2259,176256.05826137643
2260,154130.32255531295
2261,190158.64075200201
2262,210538.99874054702
2263,372466.32858396386
2264,498186.2903686268
2265,164460.98195124904
2266,296160.58807131264
2267,380554.560603289
2268,396215.26314464386
2269,151263.86830802474
2270,196734.36821675018
2271,218908.8715024673
2272,193785.61913187653
2273,160868.5332532464
2274,182523.2944136741
2275,161628.921899423
2276,187825.27021887488
2277,182283.08311483997
2278,147348.86185146676
2279,129821.7583754151
2280,118360.64138977152
2281,166291.6345815158
2282,179996.07980309412
2283,104537.646737867
2284,110898.42184021836
2285,145865.3631987939
2286,125175.01271375293
2287,362901.3342016427
2288,273779.2466723743
2289,368378.3920939738
2290,481056.73978684196
2291,332771.68700661423
2292,451810.6684296213
2293,486367.8368622045
2294,425215.9133885675
2295,480699.3204024238
2296,282023.73749286775
2297,327879.58978266007
2298,334630.24639125087
2299,379029.85617127386
2300,341673.3117452036
2301,296725.83197047
2302,247570.30173011404
2303,241355.10379246587
2304,245590.94175419473
2305,189155.89867260822
2306,185387.3632545024
2307,193360.66091423732
2308,219952.4257548746
2309,277866.67752659624
2310,207173.0869957992
2311,198635.83863326526
2312,174229.56333945045
2313,173034.7246555242
2314,171749.9437574445
2315,181113.91256278366
2316,194817.1733582255
2317,184448.55515676073
2318,180119.7862640125
2319,178735.9580584099
2320,183963.14247179864
2321,243273.94142420878
2322,177211.03698701435
2323,188228.90532945094
2324,175419.25518431215
2325,210715.9580205336
2326,169719.80546621143
2327,208560.59958421794
2328,227038.07032403705
2329,192394.63945378026
2330,183103.46573621215
2331,352235.08140720683
2332,405594.5015110115
2333,321132.0572457745
2334,252878.2500647005
2335,270695.8846873215
2336,324611.6830899891
2337,204656.0884428742
2338,271333.58110689686
2339,228747.97946237572
2340,409964.79198846605
2341,216562.46532957556
2342,235304.81047529116
2343,231957.81503694115
2344,228086.8315368498
2345,239404.40124962744
2346,212006.14343893007
2347,202974.4450199651
2348,238996.897443581
2349,176415.57686482064
2350,300103.8725069701
2351,252809.3483690059
2352,248411.6080090587
2353,248170.90949631453
2354,142566.407538236
2355,150180.0431944175
2356,151005.2841815332
2357,192708.7736451158
2358,192722.74779335555
2359,132977.3226216642
2360,115230.68048291483
2361,144341.5576396486
2362,271402.9938373539
2363,139784.39510129756
2364,158912.1535989344
2365,216224.63683675256
2366,190838.35848045794
2367,222899.01143425336
2368,216190.7471102173
2369,216165.0175888995
2370,169405.70616125743
2371,170909.78791281104
2372,192869.29567167684
2373,278200.3293216031
2374,322556.89039291773
2375,251858.79922036896
2376,289712.8938853037
2377,358679.02534081746
2378,141539.1509695782
2379,207765.81907501517
2380,142431.2309807209
2381,166307.90111795792
2382,202560.366630888
2383,205843.36692166107
2384,249657.75755615093
2385,159080.75054847696
2386,133688.54963784592
2387,134246.2093364701
2388,98574.25838404761
2389,122832.53102552114
2390,142538.2391050414
2391,144031.64503132307
2392,116544.34272702005
2393,167905.9207916133
2394,143555.76444718704
2395,212367.26094851395
2396,141954.33968715745
2397,220786.62299308096
2398,128761.8029590971
2399,68749.75650261335
2400,67873.5942425558
2401,121023.03013859803
2402,133369.4949653992
2403,142372.5521631785
2404,147515.7429932507
2405,158016.48784691785
2406,141448.37869905296
2407,125293.83221530885
2408,140686.15340270463
2409,121967.84476872117
2410,168372.23864438516
2411,118526.91787992892
2412,155557.9150657456
2413,128946.19957865529
2414,149896.41364164816
2415,134707.28351209636
2416,128695.97979651988
2417,133214.47582563022
2418,132425.11651882966
2419,126323.53630696161
2420,124692.16662279335
2421,143716.4663652177
2422,110191.03237676993
2423,116071.22474373426
2424,152731.0261444908
2425,203122.2539636507
2426,127185.11148603474
2427,133542.5575427175
2428,174921.38369503297
2429,114636.81566303481
2430,133453.7804244964
2431,109833.44764556574
2432,145741.42115344916
2433,147974.9168092286
2434,140929.25501227274
2435,151247.04777977284
2436,106029.92346998121
2437,107372.58616436872
2438,126451.04345265035
2439,105665.65287525716
2440,122629.10113347652
2441,94926.36482818972
2442,100639.14510447925
2443,123868.33140649612
2444,123656.06604984292
2445,86495.30539181318
2446,133573.54057575273
2447,174632.69853218124
2448,127511.12137901084
2449,110129.31021464024
2450,148463.9897384785
2451,126314.22814863967
2452,195528.71259081396
2453,95468.69917680838
2454,121379.67598988902
2455,116784.75975675702
2456,128656.03708784324
2457,130497.53231694763
2458,127266.93253272654
2459,109029.62274645285
2460,135597.32064821286
2461,123711.43647608483
2462,132935.59379747213
2463,123314.29454509543
2464,170628.30711904826
2465,139308.01969089074
2466,118625.82262120162
2467,131186.30605612343
2468,81561.22532792123
2469,79496.40523191488
2470,185035.24131074228
2471,210514.58199650596
2472,159392.09266693346
2473,117778.873459118
2474,81440.35008085734
2475,217207.0305311963
2476,116373.08061304173
2477,127069.9104658744
2478,152832.11493675536
2479,102986.43866872233
2480,155880.72659429934
2481,120848.95210739224
2482,125692.76168182319
2483,113606.84329161541
2484,122572.51345423912
2485,122866.1707230865
2486,152713.78692146303
2487,179018.3098487044
2488,163340.57847332416
2489,154077.1895821819
2490,145481.0440345982
2491,92033.63219189053
2492,191745.27920596531
2493,147102.36493978475
2494,146638.30042599767
2495,88817.46975364085
2496,231644.09179947665
2497,150353.19551184832
2498,112404.2553486249
2499,90908.98968667754
2500,130424.9458042805
2501,137247.75436902017
2502,145541.21575058647
2503,94601.79716673754
2504,193828.68747971003
2505,225851.70803686598
2506,253281.5393289645
2507,281400.0610700939
2508,253482.37198785867
2509,215650.54653199564
2510,218968.31379116213
2511,177115.77554117408
2512,208080.4283475585
2513,217270.7789911076
2514,248186.80873674763
2515,148926.73732579075
2516,172085.76313720836
2517,146701.03252028828
2518,152822.2996621192
2519,234252.06826925252
2520,216307.47149681137
2521,187742.59644728818
2522,224379.00495619178
2523,124380.16019774583
2524,137763.81708894522
2525,149594.53824788274
2526,136553.2774841836
2527,112739.17296503502
2528,130385.35732088758
2529,135737.7431597544
2530,122629.5184081988
2531,254753.0904975901
2532,229145.911705992
2533,196165.45204948608
2534,230426.87700966818
2535,310717.45044169016
2536,233618.4702082556
2537,236730.31738123207
2538,182699.2649058584
2539,185446.37369874702
2540,178461.39191178326
2541,180746.61737409676
2542,166194.90415207442
2543,124408.6327640569
2544,121752.70457571262
2545,130398.83724712847
2546,126935.11269777962
2547,138405.3940642756
2548,153741.38218117217
2549,160094.12853238828
2550,1021364.1577005556
2551,138602.2453531804
2552,129123.8413700833
2553,74817.29562015082
2554,100448.35504253121
2555,117621.30494689304
2556,104229.00009012572
2557,110450.64042511904
2558,161666.79005321907
2559,139659.58747698762
2560,148753.1916397553
2561,148666.82016405519
2562,135646.27236679068
2563,155890.1811732028
2564,196127.07089115336
2565,135729.3311941236
2566,154381.35324007808
2567,134133.48331129478
2568,202673.04437095707
2569,218375.79682198074
2570,117893.41471793473
2571,188742.13094408286
2572,152466.38034664537
2573,217524.13720606166
2574,274823.9575014826
2575,129498.55502778254
2576,120204.66212374733
2577,152967.18196865942
2578,88701.31275258114
2579,69985.69389748809
2580,110081.74208028687
2581,123407.4823987639
2582,124841.2246655315
2583,262899.5403993412
2584,168733.092521689
2585,185390.9294112859
2586,221072.8161292209
2587,196253.14445703456
2588,146634.3333870087
2589,148676.55410419905
2590,209969.2701292669
2591,209287.6917331394
2592,209964.04962082487
2593,245533.90769027002
2594,175581.53859739535
2595,202260.49956543485
2596,301401.5415251357
2597,186047.32136332666
2598,284334.7686928057
2599,320205.9641501355
2600,141161.73304261582
2601,142156.31460638883
2602,82807.64629647054
2603,91906.01718700728
2604,88532.18386127068
2605,80676.34031709407
2606,145961.6948747449
2607,202236.10869284358
2608,196459.88294524892
2609,172014.69546849575
2610,111652.38710053924
2611,129794.1202435492
2612,153712.26158000878
2613,130886.69235086968
2614,125698.98080924421
2615,151504.43533317358
2616,145441.28198047885
2617,186595.83434269164
2618,201076.70130113943
2619,201342.39049843187
2620,188750.03951263608
2621,176246.05500051298
2622,180648.08176588296
2623,246291.92154135343
2624,296340.2807173342
2625,298515.01969953947
2626,169580.79545511032
2627,166053.94290255394
2628,498775.91567279137
2629,534384.1112794951
2630,367911.5029541488
2631,486201.7365218849
2632,430271.8797328302
2633,299098.81108744734
2634,418840.29396780673
2635,154732.75468729078
2636,177634.1295147541
2637,176205.29186732418
2638,259799.72659987415
2639,185203.17321348697
2640,152445.51832634982
2641,103915.47210504625
2642,183489.08197800798
2643,104101.12100086448
2644,122737.36798446302
2645,107494.60543971308
2646,96914.12448003687
2647,101948.71414141737
2648,145346.5910175033
2649,151513.72185139684
2650,139482.05914382573
2651,140252.41864084752
2652,416264.6512132885
2653,244537.34089000663
2654,251955.29954293557
2655,404666.9015525714
2656,315198.60017385
2657,349762.07460468245
2658,300796.39306729287
2659,305009.96309412946
2660,352643.559330612
2661,362306.3772202065
2662,365047.43979588343
2663,279308.8019449268
2664,269488.83660971513
2665,331550.6425895963
2666,275095.63564942696
2667,168757.12243052098
2668,178906.14412478218
2669,177806.31647744426
2670,279531.26520756667
2671,184544.21364298946
2672,190152.714982343
2673,206354.83637829428
2674,196688.12401883636
2675,175444.76969931083
2676,191408.12949041624
2677,196834.10462152763
2678,253789.28495837608
2679,267992.78567101265
2680,278667.04467394826
2681,430637.2687530436
2682,324007.3742596628
2683,568305.9427961528
2684,312711.4838672065
2685,330021.1978462456
2686,254265.4621505707
2687,325603.1719695091
2688,213912.27913392184
2689,204811.17627706594
2690,464128.7415848025
2691,189914.80547570478
2692,141615.77728958442
2693,195183.75675934888
2694,138467.85013398548
2695,191126.2360026886
2696,184286.39108273154
2697,188560.82805345685
2698,197253.45352298013
2699,171495.2614518167
2700,153760.83976690058
2701,150176.1179231117
2702,111650.64201648254
2703,122554.26608263755
2704,140833.59814079813
2705,118566.5476400592
2706,114354.56219823318
2707,122622.14522569088
2708,135333.56056250748
2709,108025.05656202143
2710,129978.0240403354
2711,280114.5840823945
2712,398930.48694604007
2713,172820.0560328348
2714,151263.985823516
2715,173527.92393952055
2716,149323.3769838197
2717,191515.74331235088
2718,223041.53363098187
2719,150651.37518748725
2720,170961.0614201456
2721,132482.8385376184
2722,156991.35278098643
2723,141522.55047283098
2724,126200.47252853612
2725,130635.25857748001
2726,151724.78693394153
2727,178309.23991548858
2728,170480.11626385088
2729,153493.3922762159
2730,146012.77827505264
2731,129912.66656786791
2732,131054.21885329718
2733,159113.33889998763
